meta_id,post_id,meta_key,meta_value
99422,8959,description-1,"<p>Start your journey early from Lakeside, Pokhara, taking a scenic jeep ride to Samrung via Nayapul (approx. 3 hours). Enjoy breathtaking views of the Seti River, Modi River, rolling green hills, and traditional villages along the way. From Samrung, begin your trek toward Sinuwa, a peaceful village surrounded by lush forests and stunning mountain vistas. The trek takes around 4 hours, with gentle ascents through terraced fields and charming settlements. Experience the warmth of local hospitality as you settle in for the night in a cozy teahouse in Sinuwa.</p>
"
99423,8959,day-2,"Sinuwa – Deurali (3,200m / 10,498ft (7 hrs trek)"
99424,8959,description-2,"<p>Today’s journey takes you deeper into the Himalayas as you trek from Sinuwa to Deurali. The trail winds through dense rhododendron and bamboo forests, offering glimpses of snow-capped peaks along the way. As you ascend, the air gets cooler, and the landscapes become more rugged and dramatic. After 7 hours of trekking, arrive at Deurali, a serene village nestled beneath towering cliffs. Relax and recharge for the next day's exciting adventure to Annapurna Base Camp. You’ll be staying in a cozy teahouse in Deurali for the night.</p>
"
99425,8959,day-3,"Deurali – Annapurna Base Camp (4,130m / 13,550ft) (6 hrs trek)"
99426,8959,description-3,"<p>Embark on the most thrilling day of the trek as you make your way from Deurali to Annapurna Base Camp (ABC). The trail ascends gradually, leading you past glacial moraines and high-altitude landscapes. After 5 hours of trekking, you’ll reach the legendary Annapurna Base Camp, surrounded by towering peaks and pristine glaciers. Marvel at the panoramic views of Annapurna I, Annapurna South, Machhapuchhre, and Hiunchuli. Spend the night at Annapurna Base Camp itself, soaking in the beauty of the Himalayas under a starry sky.</p>
"
99427,8959,day-4,"Annapurna Base Camp – Lower Sinuwa (2,200m / 7,218ft) (8 hrs trek"
99428,8959,description-4,"<p>Wake up early to witness a spectacular sunrise over the Annapurna Massif before beginning your descent. Retrace your steps back through Deurali and Bamboo, passing through diverse landscapes of alpine meadows and dense forests. The trek to Lower Sinuwa takes around 8 hours, offering plenty of time to reflect on your incredible journey. Enjoy a well-earned rest in a cozy teahouse, surrounded by the tranquil beauty of the region</p>
"
99429,8959,day-5,"Lower Sinuwa – Jhinu Dada Hot Springs – Pokhara (4 hrs trek, 3 hrs drive)"
99430,8959,description-5,"<p>On the final day, descend from Lower Sinuwa to Jhinu Dada (4 hours of trekking). Treat yourself to a relaxing dip in the natural hot springs, soothing your tired muscles and celebrating your trekking achievement. Afterward, take a 3-hour jeep ride back to Lakeside, Pokhara, enjoying the scenic drive through picturesque villages and lush hills. Arrive in Pokhara with unforgettable memories, a deep appreciation for the Annapurna region, and a sense of accomplishment from your adventure. On the way, reflect on the incredible experiences, stunning landscapes, and the sense of achievement you've gained throughout the journey</p>
"
99431,8959,day-6,
99432,8959,description-6,
99433,8959,day-7,
99434,8959,description-7,
99435,8959,day-8,
99436,8959,description-8,
99437,8959,day-9,
99438,8959,description-9,
99439,8959,day-10,
99440,8959,description-10,
99441,8959,day-11,
99442,8959,description-11,
99443,8959,day-12,
99444,8959,description-12,
99445,8959,day-13,
99446,8959,description-13,
99447,8959,day-14,
99448,8959,description-14,
99449,8959,day-15,
99450,8959,description-15,
99451,8959,day-16,
99452,8959,description-16,
99453,8959,day-17,
99454,8959,description-17,
99455,8959,day-18,
99456,8959,description-18,
99457,8959,day-19,
99458,8959,description-19,
99459,8959,day-20,
99460,8959,description-20,
99461,8959,day-21,
99462,8959,description-21,
99463,8959,day-22,
99464,8959,description-22,
99465,8959,day-23,
99466,8959,description-23,
99467,8959,day-24,
99468,8959,description-24,
99469,8959,day-25,
99470,8959,description-25,
99471,8959,day-26,
99472,8959,description-26,
99473,8959,day-27,
99474,8959,description-27,
99475,8959,rate,4.7
99476,8959,r,22
99492,8959,_thumbnail_id,14719
139949,8959,trekking-gallery,
139950,8959,_field_87485,
167056,8959,equipment_amp_trekking_gears,
167057,8959,group_size_costing_setup,"a:3:{s:6:""item-0"";a:3:{s:13:""number_prefex"";s:8:""2 _4_pax"";s:15:""cost_per_person"";s:3:""599"";s:10:""group_type"";s:12:""small _group"";}s:6:""item-1"";a:3:{s:13:""number_prefex"";s:7:""5_9_pax"";s:15:""cost_per_person"";s:3:""499"";s:10:""group_type"";s:10:""best_value"";}s:6:""item-2"";a:3:{s:13:""number_prefex"";s:11:""10_plus_pax"";s:15:""cost_per_person"";s:3:""450"";s:10:""group_type"";s:13:""super_Private"";}}"
180629,8959,_flyup_ctl_views,9
180630,8959,_flyup_ctl_views_daily,"a:9:{s:10:""2026-06-22"";i:1;s:10:""2026-07-26"";i:1;s:10:""2026-07-27"";i:1;s:10:""2026-07-28"";i:1;s:10:""2026-08-01"";i:1;s:10:""2026-08-07"";i:1;s:10:""2026-08-17"";i:1;s:10:""2026-08-21"";i:1;s:10:""2026-08-26"";i:1;}"
180794,8959,_ftac_altitude_rows,"a:7:{i:0;a:4:{s:3:""day"";i:1;s:5:""place"";s:7:""Pokhara"";s:8:""altitude"";d:850;s:4:""note"";s:31:""Arrival in Pokhara city explore"";}i:1;a:4:{s:3:""day"";i:2;s:5:""place"";s:20:""Pokhara to Chhomrong"";s:8:""altitude"";d:2150;s:4:""note"";s:39:""Drive to Jhinu and trek up to Chhomrong"";}i:2;a:4:{s:3:""day"";i:3;s:5:""place"";s:19:""Chhomrong to Bamboo"";s:8:""altitude"";d:2310;s:4:""note"";s:25:""Hike to bamboo via sinuwa"";}i:3;a:4:{s:3:""day"";i:4;s:5:""place"";s:17:""Bamboo to Deurali"";s:8:""altitude"";d:3230;s:4:""note"";s:30:""Beautiful hike  through forest"";}i:4;a:4:{s:3:""day"";i:5;s:5:""place"";s:29:""Durali to Annapurna base camp"";s:8:""altitude"";d:4130;s:4:""note"";s:36:""Most waiting day Annapurna base camp"";}i:5;a:4:{s:3:""day"";i:6;s:5:""place"";s:29:""Annapurna base camp to Bamboo"";s:8:""altitude"";d:2310;s:4:""note"";s:19:""Hike down to Bamboo"";}i:6;a:4:{s:3:""day"";i:7;s:5:""place"";s:17:""Bamboo To Pokhara"";s:8:""altitude"";d:850;s:4:""note"";s:26:""Final day  back to Pokhara"";}}"
180795,8959,_ftb_duration,
180796,8959,_ftb_regular_price,
180797,8959,_ftb_costing_rows,"a:3:{i:0;a:3:{s:9:""pax_label"";s:7:""2-4 Pax"";s:10:""group_type"";s:11:""Small Group"";s:15:""cost_per_person"";s:3:""599"";}i:1;a:3:{s:9:""pax_label"";s:7:""5-9 Pax"";s:10:""group_type"";s:10:""Best Value"";s:15:""cost_per_person"";s:3:""499"";}i:2;a:3:{s:9:""pax_label"";s:7:""10+ Pax"";s:10:""group_type"";s:13:""Super Private"";s:15:""cost_per_person"";s:3:""450"";}}"
180798,8959,_ftb_fixed_departures,a:0:{}
187628,8959,_flyup_seo_title,"6-Day Annapurna Base Camp Trek"
187629,8959,_flyup_seo_description,"Experience the 6-Day Annapurna Base Camp Trek through scenic villages, rhododendron forests, and the stunning Annapurna Sanctuary in Nepal."
187630,8959,_flyup_seo_focus_keyphrase,"6-Day Annapurna Base Camp Trek"
187631,8959,_flyup_seo_setup_score,97
99512,8961,_edit_lock,1787392287:15
99513,8961,_edit_last,15
99518,8961,itinerary_detail,"a:13:{s:6:""item-0"";a:8:{s:12:""heading-trek"";s:27:""Day 1: Arrival In Kathmandu"";s:11:""description"";s:568:""Welcome to Kathmandu, the capital city of Nepal and the starting point of your Annapurna Circuit Trek. Upon your arrival at Tribhuvan International Airport, our representative will greet you and transfer you to your hotel. After check-in, you can relax and recover from your journey. Depending on your arrival time, you may explore the nearby streets, local markets, and experience the vibrant atmosphere of the city. In the evening, there will be a trek briefing where your guide will explain the trek and check your preparation. Overnight stay at hotel in Kathmandu."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:31:""Tribhuvan International Airport"";s:21:""day_wise_ending_point"";s:18:""Kathmandu (1,350m)"";s:17:""day_wise_distance"";s:36:""Airport transfer only (approx. 6 km)"";s:12:""daywise_hour"";s:21:""20–30 minutes drive"";s:14:""important_note"";s:479:""After arrival, please complete immigration and collect your luggage before exiting the airport. Our representative will be waiting outside the terminal with your name sign. Please keep your important documents and valuables in a safe place. This is the best time to check your trekking gear and buy or rent any missing equipment. Attend the trek briefing as scheduled and ask your guide if you have any questions. Get proper rest and avoid heavy activity to prepare for the trek."";}s:6:""item-1"";a:8:{s:12:""heading-trek"";s:71:""Day 2:Kathmandu - Besisahar - Dharapani(1800m/5,905 ft) (8/9 hrs drive)"";s:11:""description"";s:585:""After breakfast, you will begin your journey from Kathmandu toward Dharapani via Besisahar. The drive follows scenic highways, rivers, and beautiful countryside with views of hills, terraced farms, and traditional villages. After reaching Besisahar, the road becomes more adventurous as you continue along a mountain trail toward Dharapani. This village marks the official starting point of the Annapurna Circuit Trek and offers your first experience of the mountain environment. Upon arrival, you can relax and enjoy the peaceful surroundings. Overnight stay at teahouse in Dharapani."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:18:""Kathmandu (1,350m)"";s:21:""day_wise_ending_point"";s:18:""Dharapani (1,800m)"";s:17:""day_wise_distance"";s:14:""Approx. 220 km"";s:12:""daywise_hour"";s:17:""8–9 hours drive"";s:14:""important_note"";s:454:""Today involves a long drive on both highway and mountain roads. Some sections may be rough and bumpy, especially after Besisahar. Please keep essential items such as water, snacks, personal medicines, and important documents in your daypack. If you are prone to motion sickness, consider taking precautions before the journey. Road conditions and travel time may vary depending on traffic and weather. Stay patient and follow your guide’s instructions."";}s:6:""item-2"";a:8:{s:12:""heading-trek"";s:59:""Day 3: Dharapani to Chame (2,670m / 8,760ft) – 6 hrs trek"";s:11:""description"";s:547:""From Dharapani, your trek officially begins as you follow the Annapurna trail deeper into the mountains toward Chame. The trail winds through pine and fir forests, traditional villages, and alongside the Marsyangdi River, with beautiful views of the surrounding Himalayan peaks gradually unfolding. This scenic and steady ascent marks the true beginning of your high-altitude adventure. Upon reaching Chame, the district headquarters of Manang, you will stay overnight at a comfortable teahouse, where you can relax and prepare for the days ahead."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:18:""Dharapani (1,800m)"";s:21:""day_wise_ending_point"";s:14:""Chame (2,670m)"";s:17:""day_wise_distance"";s:13:""Approx. 15 km"";s:12:""daywise_hour"";s:16:""5–6 hours trek"";s:14:""important_note"";s:395:""Today you will begin your actual trekking journey with a steady altitude gain. Walk at a comfortable pace and do not rush, as your body is still adjusting to higher elevation. Drink plenty of water and take regular breaks. The trail passes through forests and narrow paths, so remain careful while walking. Weather can change quickly in mountain areas, so keep your warm layer easily accessible."";}s:6:""item-3"";a:8:{s:12:""heading-trek"";s:63:""Day 4: Chame to Upper Pisang (3,300m / 10,826ft) – 6 hrs trek"";s:11:""description"";s:451:""After leaving Chame, you’ll trek through pine and fir forests, passing small traditional villages along the way, such as Telaku and Bhratang . The trail gradually climbs up to Dhukurpokhari offering stunning views of Annapurna II, Annapurna IV, and Pisang Peak. You’ll reach Upper Pisang, a picturesque hillside village with stone houses, prayer flags, and a monastery, where you can relax, explore, and soak in the breathtaking Himalayan scenery."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:14:""Chame (2,670m)"";s:21:""day_wise_ending_point"";s:21:""Upper Pisang (3,300m)"";s:17:""day_wise_distance"";s:13:""Approx. 14 km"";s:12:""daywise_hour"";s:16:""5–6 hours trek"";s:14:""important_note"";s:419:""You will continue gaining altitude today, so it is important to walk slowly and maintain a steady pace. The trail includes gradual uphill sections and narrow paths along the hillside. Stay hydrated and take regular breaks. As you move to higher elevation, temperatures may become colder, especially in the evening. Keep your warm clothing accessible and inform your guide if you feel any discomfort related to altitude."";}s:6:""item-4"";a:8:{s:12:""heading-trek"";s:64:""Day 5: Upper Pisang to Manang (3,540m / 11,614ft) – 6 hrs trek"";s:11:""description"";s:576:""The trek from Upper Pisang to Manang is one of the most scenic sections of the Annapurna Circuit. You will follow the higher trail, which offers spectacular panoramic views of Annapurna II, Annapurna III, Gangapurna, and Tilicho Peak. The trail passes through traditional villages such as Ghyaru and Ngawal, where you can experience local culture and lifestyle. As you approach Manang, the landscape becomes more open and dry, reflecting the high Himalayan environment. Manang is a beautiful village and an important acclimatization stop. Overnight stay at teahouse in Manang."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:21:""Upper Pisang (3,300m)"";s:21:""day_wise_ending_point"";s:15:""Manang (3,540m)"";s:17:""day_wise_distance"";s:13:""Approx. 16 km"";s:12:""daywise_hour"";s:16:""5–6 hours trek"";s:14:""important_note"";s:481:""Today’s route involves gradual altitude gain and you will be entering a higher elevation zone. Walk slowly and maintain a steady pace to help your body adjust properly. This trail offers exposed sections with strong sunlight, so use sunscreen, sunglasses, and stay hydrated. Watch for early signs of altitude sickness such as headache, loss of appetite, or fatigue, and inform your guide if you feel unwell. Proper acclimatization is very important before crossing higher passes."";}s:6:""item-5"";a:8:{s:12:""heading-trek"";s:57:""Day 6: Manang (3,540m / 11,614ft) – Acclimatization Day"";s:11:""description"";s:527:""Today is a rest and acclimatization day in Manang, allowing your body to adjust to the higher altitude before continuing further. You may take a short hike to nearby viewpoints such as Gangapurna Lake, Ice Lake, or a local monastery for better acclimatization and stunning mountain views. Manang is a beautiful village surrounded by Annapurna III, Gangapurna, and Tilicho Peak. You can also explore the village, visit local bakeries, or learn about the culture and lifestyle of the region. Overnight stay at teahouse in Manang."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:15:""Manang (3,540m)"";s:21:""day_wise_ending_point"";s:15:""Manang (3,540m)"";s:17:""day_wise_distance"";s:32:""Approx. 4–6 km (optional hike)"";s:12:""daywise_hour"";s:43:""3–4 hours (optional acclimatization hike)"";s:14:""important_note"";s:462:""This acclimatization day is essential for your safety and successful completion of the trek. Do not remain completely inactive; a short hike to a higher elevation and return to Manang will help your body adjust to the altitude. Avoid alcohol, drink plenty of water, and eat properly even if your appetite is low. Monitor your health closely and inform your guide immediately if you experience symptoms such as headache, nausea, dizziness, or difficulty sleeping."";}s:6:""item-6"";a:8:{s:12:""heading-trek"";s:62:""Day 7: Manang to Yak Kharka (4,050m / 13,287ft) – 6 hrs trek"";s:11:""description"";s:606:""Today’s trek from Manang to Yak Kharka is a gradual ascent into a more open and rugged Himalayan landscape. The trail climbs steadily above the tree line, offering wide views of surrounding mountains and valleys. You may see grazing yaks and traditional herding settlements along the way, which gives Yak Kharka its name. The peaceful environment and dramatic scenery make this section unique and memorable. As the altitude increases, the air becomes thinner, so proper pacing is important. Upon arrival, you will rest and prepare for the higher elevation ahead. Overnight stay at teahouse in Yak Kharka."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:15:""Manang (3,540m)"";s:21:""day_wise_ending_point"";s:19:""Yak Kharka (4,050m)"";s:17:""day_wise_distance"";s:13:""Approx. 10 km"";s:12:""daywise_hour"";s:16:""5–6 hours trek"";s:14:""important_note"";s:428:""You are now entering a high-altitude zone above 4,000 meters, where the risk of altitude sickness increases. Walk slowly and maintain a steady pace. Do not rush, even if you feel comfortable. Drink plenty of water, keep your body warm, and avoid alcohol. Inform your guide immediately if you experience symptoms such as headache, nausea, dizziness, or unusual fatigue. Weather can change quickly, so keep warm layers accessible."";}s:6:""item-7"";a:8:{s:12:""heading-trek"";s:69:""Day 8: Yak Kharka to Thorong Phedi (4,450m / 14,600ft) – 6 hrs trek"";s:11:""description"";s:578:""Today’s trek from Yak Kharka to Thorong Phedi is shorter but very important as it prepares you for crossing Thorong La Pass. The trail gradually ascends through rocky terrain and offers impressive views of surrounding snow-covered peaks. The landscape becomes more barren and dramatic as you approach Thorong Phedi, which lies at the base of the pass. This is the final stop before the most challenging and rewarding day of the trek. After arriving, you will rest, prepare your equipment, and get ready for the early morning climb. Overnight stay at teahouse in Thorong Phedi."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:19:""Yak Kharka (4,050m)"";s:21:""day_wise_ending_point"";s:22:""Thorong Phedi (4,450m)"";s:17:""day_wise_distance"";s:12:""Approx. 7 km"";s:12:""daywise_hour"";s:16:""4–6 hours trek"";s:14:""important_note"";s:454:""You are now at very high altitude, and the risk of altitude sickness is higher. Walk slowly, breathe steadily, and take frequent breaks. Avoid rushing and conserve your energy for the Thorong La Pass crossing tomorrow. Drink plenty of fluids and eat properly, even if your appetite is low. Weather conditions can be cold and windy, especially in the evening. Prepare your trekking gear, warm clothing, and headlamp in advance for the early morning start."";}s:6:""item-8"";a:8:{s:12:""heading-trek"";s:109:""Day 9: Thorong Phedi to Muktinath (3,800m / 12,467ft) via Thorong La Pass (5,416m / 17,769ft) – 12 hrs trek"";s:11:""description"";s:604:""Today is the highlight of the Annapurna Circuit as you cross Thorong La Pass, the highest point of the trek at 5,416 meters. The climb is demanding but incredibly rewarding, offering breathtaking panoramic views of the Annapurna and Dhaulagiri ranges. After reaching the top, you will have time to rest and take photos before beginning the long descent toward Muktinath. The trail gradually leads to the sacred village of Muktinath, an important pilgrimage site for both Hindus and Buddhists. This is a truly memorable and fulfilling day of your trekking journey. Overnight stay at teahouse in Muktinath."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:22:""Thorong Phedi (4,450m)"";s:21:""day_wise_ending_point"";s:18:""Muktinath (3,800m)"";s:17:""day_wise_distance"";s:13:""Approx. 16 km"";s:12:""daywise_hour"";s:18:""10–12 hours trek"";s:14:""important_note"";s:571:""This is the most challenging and important day of the Annapurna Circuit Trek. You will start very early in the morning, usually before sunrise, to cross Thorong La Pass safely. Weather conditions can be extreme, with strong winds and very cold temperatures, so wear proper warm layers, gloves, and head protection. Walk slowly and follow your guide at all times. Do not rush, and take short breaks as needed. Watch for signs of altitude sickness and inform your guide immediately if you feel unwell. Proper preparation and steady pacing are essential for a safe crossing."";}s:6:""item-9"";a:8:{s:12:""heading-trek"";s:61:""Day 10: Muktinath to Pokhara (822m / 2,697ft) – 8 hrs drive"";s:11:""description"";s:550:""After breakfast, you will begin your scenic drive from Muktinath to Pokhara. The journey passes through the beautiful Kali Gandaki valley, traditional villages, and diverse landscapes ranging from dry mountain terrain to green hills. Along the way, you will enjoy views of rivers, waterfalls, and rural countryside. As you reach Pokhara, you will notice the warmer climate and comfortable environment. Pokhara is a peaceful lakeside city and the perfect place to relax after completing your Annapurna Circuit Trek. Overnight stay at hotel in Pokhara."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:18:""Muktinath (3,800m)"";s:21:""day_wise_ending_point"";s:14:""Pokhara (822m)"";s:17:""day_wise_distance"";s:14:""Approx. 160 km"";s:12:""daywise_hour"";s:17:""7–8 hours drive"";s:14:""important_note"";s:437:""Today involves a long drive through mountain roads. Road conditions may be rough and dusty in some sections, so prepare accordingly. Keep your essential items, valuables, and personal medications in your daypack. If you are sensitive to long drives, take necessary precautions for motion sickness. After descending to lower altitude, your body will begin to recover, but you may still feel tired. Take proper rest after reaching Pokhara."";}s:7:""item-10"";a:8:{s:12:""heading-trek"";s:58:""Day 11: Pokhara City Visit and Relaxation (822m / 2,697ft)"";s:11:""description"";s:561:""Today you will explore the beautiful city of Pokhara, one of Nepal’s most popular tourist destinations. The sightseeing includes visits to famous attractions such as Phewa Lake, where you can enjoy peaceful surroundings and mountain reflections, Tal Barahi Temple located in the middle of the lake, Davis Falls, Gupteshwor Cave, and the World Peace Stupa, which offers stunning panoramic views of Pokhara and the Annapurna range. After completing the city tour, you can relax at your hotel or enjoy the lakeside atmosphere. Overnight stay at hotel in Pokhara."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:14:""Pokhara (822m)"";s:21:""day_wise_ending_point"";s:14:""Pokhara (822m)"";s:17:""day_wise_distance"";s:37:""Approx. 15–20 km (city sightseeing)"";s:12:""daywise_hour"";s:23:""4–6 hours sightseeing"";s:14:""important_note"";s:399:""Today is a leisure and sightseeing day, but please follow your guide and scheduled timing to cover all major attractions comfortably. Wear comfortable clothing and walking shoes, as some sites involve short walks and stairs. Keep your personal belongings safe in crowded areas. This is also a good opportunity to rest your body after the trek, so avoid unnecessary physical strain and stay hydrated."";}s:7:""item-11"";a:8:{s:12:""heading-trek"";s:59:""Day 12: Drive to Kathmandu (1,350m / 4,412ft) – 6/7 hours"";s:11:""description"";s:527:""After breakfast, you will begin your scenic drive from Pokhara to Kathmandu. The journey offers beautiful views of rivers, green hills, terraced farmland, and rural villages along the highway. Following the Trishuli River for much of the route, the drive provides a relaxing opportunity to enjoy Nepal’s countryside. Upon arrival in Kathmandu, you will be transferred to your hotel. The rest of the day is free for you to relax, explore nearby markets, or enjoy your final time in Nepal. Overnight stay at hotel in Kathmandu."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:14:""Pokhara (822m)"";s:21:""day_wise_ending_point"";s:18:""Kathmandu (1,350m)"";s:17:""day_wise_distance"";s:14:""Approx. 200 km"";s:12:""daywise_hour"";s:17:""6–7 hours drive"";s:14:""important_note"";s:456:""Today’s journey follows the main highway along rivers and hills. Road conditions and travel time may vary depending on traffic and weather. Please keep your essential items, valuables, and personal medications in your daypack. If you are sensitive to long drives, prepare accordingly. You will have short breaks during the journey for rest and refreshments. After reaching Kathmandu, confirm your departure schedule and enjoy your final evening in Nepal."";}s:7:""item-12"";a:8:{s:12:""heading-trek"";s:66:""Day 13: Kathmandu Visit and Transfer to Airport (1,350m / 4,412ft)"";s:11:""description"";s:582:""Today you will enjoy a short visit to some of Kathmandu’s cultural and historical attractions, depending on your flight time. You may explore famous sites such as Pashupatinath Temple, Boudhanath Stupa, or local markets for last-minute shopping. This is a great opportunity to experience the rich culture and heritage of Nepal’s capital. After the visit, our representative will transfer you to Tribhuvan International Airport for your final departure. Your Annapurna Circuit Trek ends with wonderful memories of the mountains, culture, and adventure. Safe journey and farewell."";s:23:""day_wise_gallery_images"";s:0:"""";s:24:""days_wise_starting_point"";s:18:""Kathmandu (1,350m)"";s:21:""day_wise_ending_point"";s:31:""Tribhuvan International Airport"";s:17:""day_wise_distance"";s:51:""Approx. 10–15 km (city tour and airport transfer)"";s:12:""daywise_hour"";s:60:""4–6 hours sightseeing and 20–30 minutes airport transfer"";s:14:""important_note"";s:431:""Today is your final day in Nepal, so please manage your time carefully according to your flight schedule. Ensure all your belongings are packed and ready before leaving the hotel. During the city visit, keep your passport, flight tickets, and valuables safe. You should arrive at the airport at least 3 hours before your international departure. Our team will transfer you to the airport on time and assist you with your departure."";}}"
